key,source,target
DetectiveBoard_Tips/Detective.Tips.IT02,Game Over / Give up,Joko amaiera / Amore eman
DetectiveBoard_Tips/Detective.Tips.IT05.ENT1,Guardbreak attacks deal a massive amount of structure damage. You should always try to avoid them.,Eraso batzuk ezin dira blokeatu eta desoreka handia sortzen dute. Horiek ekiditen saiatu beharko zenuke beti.
DetectiveBoard_Tips/Detective.Tips.IT04.ENT3,"If you take too many hits structure will eventually break, leaving you open to attacks for a short time.","Kolpe gehiegi hartzen badituzu, azkenean oreka galduko duzu eta edozein eraso hartzeko arriskuan egongo zara."
DetectiveBoard_Tips/Detective.Tips.IT03.ENT3,"Once a skill has been bought, you can consolidate it to be unlocked across all your runs.","Abilezia bat behin erosita, partida guztietan eskuragarri egoteko finkatu ahal izango duzu."
DetectiveBoard_Tips/Detective.Tips.IT04.ENT7,"Once their structure is broken, take them down.","Oreka galduarazten diezunean, bota itzazu lurrera."
DetectiveBoard_Tips/Detective.Tips.IT01.ENT4,"Once there are no more coins remaining, you cannot rise again, and your next death leads to a Game Over.","Ez dagoenean txanpon gehiagorik, ezin izango zara berpiztu eta zure hurrengo heriotzak jokoaren amaierara eramango zaitu."
DetectiveBoard_Tips/Detective.Tips.IT01,Pendant,Zintzilikarioa
DetectiveBoard_Tips/Detective.Tips.IT06,Punish/Stun/Daze,Zigortu/Zorabiatu/Nahasi
DetectiveBoard_Tips/Detective.Tips.IT06.ENT5,Several stuns in a row can lead to a dazed state where opponents cannot defend themselves for several seconds.,"Aurkari bati behin baino gehiagotan nahasmendua eragiteak zorabiatzea eragin dezake, hainbat segundoz etsaia ezin defendatzea eraginez."
DetectiveBoard_Tips/Detective.Tips.IT02.ENT3,"Skills and upgrades unlocked during previous runs will be lost, but all items and intel on the Detective Board, as well as permanently unlocked skills, will be retained.","Aurreko partidetan desblokeatutako abilezia eta hobekuntzak galdu egingo dira. Baina itemak edo Detektibe Arbeleko informazioa, baita betirako desblokeatutako abileziak ere, mantendu egingo dira."
DetectiveBoard_Tips/Detective.Tips.IT06.ENT1,Some attacks can be punished by performing the right defense: deflect or avoid.,Eraso batzuk zigortu egin daitezke defentsa ona egiten bada: baztertu edo ekidin.
DetectiveBoard_Tips/Detective.Tips.IT05,Special Attacks,Eraso bereziak
DetectiveBoard_Tips/Detective.Tips.IT04,Structure,Oreka
DetectiveBoard_Tips/Detective.Tips.IT04.ENT2,"Structure is impacted each time you're hit.","Jotzen zaituzten aldi bakoitzean orekan nabarituko da."
DetectiveBoard_Tips/Detective.Tips.IT04.ENT1,Structure represents your ability to defend yourself and fight.,Orekak zure babesteko eta borrokatzeko gaitasuna irudikatzen du.
DetectiveBoard_Tips/Detective.Tips.IT06.ENT4,"Stunned opponents cannot defend themselves, leaving them open to attacks or throws.","Zorabiatutako etsaiak ezin dira defendatu, erasotzeko edo jaurtitzeko arriskuan geldituz."
DetectiveBoard_Tips/Detective.Tips.IT01.ENT2,"Then, when rising, you age the same number of years.","Gero, berpizten zarenean, zure adina zenbaki horren berdina izango da."
DetectiveBoard_Tips/Detective.Tips.IT05.ENT2,"They are indicated by an enemy's glowing limbs.","Etsaien gorputz-adar disdiratsuen bidez adieraziko dira."
DetectiveBoard_Tips/Detective.Tips.IT05.ENT4,They are indicated by glowing limbs and a red circle.,"Etsaien gorputz-adar disdiratsuen eta zirkulu gorri baten bidez adieraziko dira."
DetectiveBoard_Tips/Detective.Tips.IT05.ENT3,Throws cannot be blocked or deflected. You can only avoid them.,Jaurtiketak ezin dira blokeatu edo baztertu.
DetectiveBoard_Tips/Detective.Tips.IT03.ENT2,XP allows you to buy skills for your current run.,unekoak uneko partidarako abileziak erosteko balio du.
DetectiveBoard_Tips/Detective.Tips.IT03,XP and Skills,Esperientzia eta Abileziak
DetectiveBoard_Tips/Detective.Tips.IT04.ENT6,"You can break an enemy's structure by attacking or deflecting/parrying their attacks.","Etsai baten oreka puska dezakezu, eraso eginez edo bere erasoak baztertuz/aldaratuz."
DetectiveBoard_Tips/Detective.Tips.IT03.ENT1,You gain XP by defeating enemies.,Etsaiak gairaituz lortzen duzu esperientzia.
DetectiveBoard_Tips/Detective.Tips.IT02.ENT2,"You'll start the level at the youngest age you were when you reached it.","Mailara ailegatu zinen adin txikienarekin hasiko duzu maila."
FocusNames/HeadLeft,360 Swing,360 Bira
FocusNames/Break,Break,Puskatu
FocusNames/Menace,Calbot,Trufatu
FocusNames/Disarm,Disarm,Armagabetu
FocusNames/Plexus,Double Palm,Ahur bikoitza
FocusNames/Temple,Eye Strike,Begi kolpea
FocusNames/Head,Face Smash,Aurpegia txikitzea
FocusNames/LegRight,Strong Sweep,Ekorketa Gogorra
FocusNames/LegLeft,Thigh Cut,Izter ebakia
FocusNames/Belly,Vertical Strikes,Kolpe bertikalak
Gameflow/Flow_SelectLevel_Details,Adjust your difficulty and restart your vengeance from the beginning.,Ezarri zure zailtasuna eta hasi zure mendekua hasieratik.
Gameflow/Flow_ArenaMode,Arenas,Arenak
Gameflow/Flow_BackToWuguan,Back to the Wuguan,Wuguan-en bueltan
Gameflow/Flow_ChooseCharacter,Choose your character,Aukeratu zure pertsonaia
Gameflow/Flow_Continue,Continue,Jarraitu
Gameflow/Flow_GameOver,Game Over,Jokoaren Amaiera
Gameflow/Flow_GiveUp,Give Up,Eman Amore
Gameflow/Skill_Menu_choice_title,Import Skill Progression,Inportatu abilezien aurrerapenak
Gameflow/StartingPoint_Keep,Keep previous starting point,Mantendu aurreko hasiera-puntua
Gameflow/Flow_Load,Load,Kargatu
Gameflow/Flow_Loading,Loading,Kargatzen
Gameflow/Flow_NewGame,New Game,Partida berria
Gameflow/NewGameSettings,New Game settings,Partida berriaren ezarpenak
Gameflow/Flow_Overwrite,Overwrite,Gainidatzi
Gameflow/Flow_Play,Play,Jostatu
Gameflow/NoSkip_Tuto_Desc,Play the game from the beginning.,Hasi jokoan hasieratik.
Gameflow/Flow_PressButton,Press any button,Sakatu edozein botoi
Gameflow/Flow_PressButton_Xbox,Press any button,Sakatu edozein botoi
Gameflow/Flow_QuitGame,Quit,Irten
Gameflow/MenuQuit_Quit,Quit Game,Irten Jokotik
Gameflow/StartingPoint_Choose,Restart here,Berriz hemen hasi
Gameflow/Flow_RestartLevel,Restart this Hideout,Berriz hasi Gordeleku hau
Gameflow/MenuQuit_ReturnMainMenu,Return to Main Menu,Itzuli menu nagusira
Gameflow/Flow_Rise,Rise,Berpiztu
Gameflow/StartingPoint_Overwrite,Save new starting point,Gorde hasiera-puntu berria
Gameflow/Flow_SelectLevel,Select Hideout,Aukeratu Gordelekua
Gameflow/Flow_SelectAnotherLevel,Select another Hideout,Aukeratu beste Gordeleku bat
Gameflow/skip_tuto,Skip Introduction,Saltatu aurkezpena
Gameflow/Skip_Tuto_Desc,Skip the Prologue and Tutorial and go directly to your Wuguan.,Saltatu hitzaurrea eta tutoriala eta joan zuzenean Wuguan-era.
Gameflow/Start_Fresh_Desc,Start a fresh new game.,Hasi partida berri bat hutsetik.
Gameflow/Start_From_Previous_Skills_Desc,"Start the game with each skill's most advanced permanent unlock progression among all your saves.","Hasi jokoa orain arte gordetako betirako abilezien aurrerapenik handienean."
Gameflow/Flow_StoryMode,Story,Istorioa
Gameflow/Flow_DeathCounter1,This is your Death Counter. It increases by one with each death.,Hau Heriotz Kontagailua da. Heriotz bakoitzean bat gehitzen da.
Gameflow/Flow_Restart,Try again,Saiatu berriz.
Gameflow/Flow_DeathCounter2,"When you rise, your Death Counter is added to your age.","Berpizten zarenean, Heriotz Kontagailua zure adinari gehituko zaio."
Gameplay_Descriptions/HUDFraming,Adjust HUD to the edges of your screen.,Doitu HUDa zure pantailaren ertzekin.
Gameplay_Descriptions/CameraShake,Adjust camera shaking effect when attacking or being hit in combat.,Ezarri eraso egitean edo jasotzean kamerak egingo duen dardara efektua.
Gameplay_Descriptions/DarkMode,Adjust menu tones to fit with a dark background.,Doitu menuaren tonuak atzealde ilun batekin bat egiteko.
Gameplay_Descriptions/SmoothEffect,Adjust the deceleration effect at the end of a camera movement.,Doitu kameraren mugimendu bukaerako desazelerazioa.
Gameplay_Descriptions/AnimDrivenSurroundingsDescription,Adjust the maximum camera distance during a Takedown.,Doitu kameraren gehiengo distantzia eraisteetan.
Gameplay_Descriptions/CameraSpeed,Adjust the movement speed of the camera.,Doitu kameraren mugimendu abiadura.
Gameplay_Descriptions/Vibration,Adjust vibration strength during combat.,Doitu borrokan zeharreko bibrazioaren indarra.
Gameplay_Descriptions/Vibration_Xbox,Adjust vibration strength during combat.,Doitu borrokan zeharreko bibrazioaren indarra.
Gameplay_Descriptions/LightIntensity,Arenas only. Reduce the intensity of light sources to prevent in game sharp light transitions.,"Arenak bakarrik. Murriztu argi-iturrien intentsitatea, argien trantsizio zorrotzegia ekiditeko."
Gameplay_Descriptions/AdvancedVibration,Enable Advanced Vibration.,Gaitu bibrazio aurreratua.
Gameplay_Descriptions/HideHUD,Hide all in-game interface elements.,Ezkutatu joko barruko interfazeko elementu guztiak.
Gameplay_Descriptions/HideClueVFX,Hide clue visual effects.,Ezkutatu pista bisual guztiak.
Gameplay_Descriptions/MenuTextSize_Description,Increase the size of small texts in all game menus.,Handitu joko menu guztietako testu txiki guztien tamaina.
Gameplay_Descriptions/InvertCameraX,Invert the horizontal rotation of the camera.,Alderantzikatu kameraren errotazio horizontala.
Gameplay_Descriptions/InvertCameraY,Invert the vertical rotation of the camera.,Alderantzikatu kameraren errotazio bertikala.
Gameplay_Descriptions/HUDSize,Resize all in-game interface elements.,Aldatu joko barruko interfazeko elementuen tamaina.
Gameplay_Titles/AdvancedVibrationEnabled,Advanced Vibration Enabled,Bibrazio aurreratua gaituta
Gameplay_Titles/CameraShake,Camera Shake Effect,Kameraren Dardara Efektua
Gameplay_Titles/SmoothEffect,Camera Smooth Effect,Kameraren Leuntze Efektua
Gameplay_Titles/CameraSpeed,Camera Speed,Kameraren abiadura
Gameplay_Titles/HUDFraming,HUD Framing,HUDaren markoa
Gameplay_Titles/HUDSize,HUD Size,HUDaren tamaina
Gameplay_Titles/HideClueVFXs,Hide Clue VFXs,Ezkutatu pisten efektu bisualak
Gameplay_Titles/HideHUD,Hide HUD,Ezkutatu HUDa
Gameplay_Titles/MenuTextSize,Increase Menu Text Size,Handitu menuko testuen tamaina
Gameplay_Titles/InvertCameraX,Invert Camera X Axis,Alderantzikatu kameraren X ardatza
Gameplay_Titles/InvertCameraY,Invert Camera Y Axis,Alderantzikatu kameraren Y ardatza
Gameplay_Titles/DarkMode,Menu Theme,Menuan Itxura
Gameplay_Titles/LightIntensity,Reduce Light Intensity,Murriztu argiaren intentsitatea
Gameplay_Titles/CameraAnimDrivenSurroundings,Takedown Camera Distance,Eraiste kameraren distantzia
Gameplay_Titles/Vibration,Vibration Strength,Bibrazioaren indarra
Gameplay_Titles/Vibration_Xbox,Vibration Strength,Bibrazioaren indarra
Generic/BossNickname03,"""The Artist""","""Artista"""
Generic/BossNickname04,"""The CEO""","""CEO-a"""
Generic/BossNickname02,"""The Fighter""","""Borrokalaria"""
Generic/BossNickname05,"""The Leader""","""Liderra"""
Generic/Activate,Activate,Aktibatu
Generic/Nav_Adjust,Adjust,Doitu
Generic/Nav_Apply,Apply,Aplikatu
Generic/Nav_ApplyDefault,Apply Default,Aplikatu lehenetsia
Generic/Nav_AutoDetect,Auto-detect,Automatikoki antzeman
Generic/Nav_Back,Back,Atzera
Generic/Nav_WindowedFullscreen,Borderless,Bazter gabe
Generic/Nav_Cancel,Cancel,Ezeztatu
Generic/Nav_Choose,Choose,Aukeratu
Generic/Nav_FocusTarget,Choose Opponent,Aukeratu aurkaria
Generic/Nav_DarkMode_Classic,Classic (Light),Klasikoa (Argia)
Generic/Nav_Clear,Clear,Hustu
Generic/Nav_Close,Close,Itxi
Generic/Nav_Confirm,Confirm,Baieztatu
Generic/Nav_Continue,Continue,Jarraitu
Generic/Nav_DarkMode_Dark,Dark,Iluna
Generic/Nav_Deactivate,Deactivate,Desgaitu
Generic/Nav_Default,Default,Lehenetsia
Generic/Nav_EnterEditor,Enter Editor,Sartu editorean
Generic/Nav_Exit,Exit,Irten
Generic/BossName01,Fajar,Fajar
Generic/Nav_Fullscreen,Fullscreen,Pantaila osoa
Generic/Nav_GiveUp,Give Up,Enan Amore
Generic/Nav_High,High,Altua
Generic/Nav_Investigate,Investigate,Ikertu
Generic/BossName04,Jinfeng,Jinfeng
Generic/Nav_JumpToUnbound,Jump To Unbound,Esleitu gabekora jauzi
Generic/BossName03,Kuroki,Kuroki
Generic/Nav_Low,Low,Baxua
Generic/Nav_MainMenu,Main Menu,Menu Nagusia
Generic/Nav_Medium,Medium,Ertaina
Generic/Nav_Navigate,Navigate,Nabigatu
Generic/Nav_Next,Next,Hurrengoa
Generic/Nav_NextBatch,Next Batch,Hurrengo multzoa
Generic/Nav_No,No,Ez
Generic/Nav_On,On,On
Generic/Nav_OpenSkillTree,Open Skill Tree,Ireki abilezia arbola
Generic/Nav_Overwrite,Overwrite,Gainidatzi
Generic/Nav_PickReward,Pick One Reward,Aukeratu sari bat
Generic/Nav_PreviousBatch,Previous Batch,Aurreko multzoa
Generic/Nav_Remap,Remap,Berriz esleitu
Generic/Reset,Reset,Berrezarri
Generic/ResetAll,Reset All,Berrezarri dena
Generic/Nav_Restart,Restart,Berriz hasi
Generic/Nav_Resume,Resume,Jarraitu
Generic/Nav_Rise,Rise,Berpiztu
Generic/Save,Save,Gorde
Generic/Nav_Scroll,Scroll,Desplazatu
Generic/BossName02,Sean,Sean
Generic/Nav_Select,Select,Aukeratu
Generic/Nav_FocusPoint,Select Point,Aukeratu puntua
Generic/Nav_Skip,Skip,Saltatu
Generic/Nav_Start,Start,Hasi
Generic/Nav_SwapCharacter,Swap Character,Aldatu pertsonaia
Generic/Nav_Switch,Switch,Aldatu
Generic/BossLevel02,The Club,Kluba
Generic/BossLevel03,The Museum,Museoa
Generic/BossLevel05,The Sanctuary,Santutegia
Generic/BossLevel01,The Squats,Okupa eremua
Generic/BossLevel04,The Tower,Dorrea
Generic/BossLevel00,The Wuguan,Wuguan-a
Generic/Nav_ToggleCheats,Toggle Cheats ,Aktibatu tranpak 
Generic/Nav_Ultra,Ultra,Ultra
Generic/Nav_Unlock,Unlock,Desblokeatu
Generic/Nav_UnlockAt,Unlock At,Desblokeatzeko 
Generic/Nav_Consolidate,Unlock Permanently,Desblokeatu betirako
Generic/Nav_Unselect,Unselect,Desautatu
Generic/Nav_Windowed,Windowed,Leihoan
Generic/BossName05,Yang,Yang
Generic/Nav_Yes,Yes,Bai
Generic/Nav_ZoomIn,Zoom In,Handitu
Generic/Nav_ZoomItem,Zoom On Item,Handitu Itema
Generic/Nav_ZoomOut,Zoom Out,Txikitu
Generic/Nav_Off,off,Off
Generic/BossNickname01,“The Botanist”,“Botanikaria”
Menu/Arena,Arena,Arena
Menu/DetectiveBoard,Board,Arbela
Menu/GenderMale,Boy,Mutila
Menu/Challenge,Challenge,Erronka
Menu/Character,Character,Pertsonaia
Menu/Combos,Combos,Konboak
Menu/Credits,Credits,Kredituak
Menu/Death,Death,Heriotza
Menu/Difficulty,Difficulty,Zailtasuna
Menu/OptionsDisplay,Display,Pantaila
Menu/OptionsGameplay,Gameplay,Jostagarritasuna
Menu/GenderFemale,Girl,Neska
Menu/Feats,Goals,Helburuak
Menu/OptionsLangue,Language,Hizkuntza
Menu/CityView,Level Select,Maila Aukeraketa
Menu/LoadSave,Load Save,Kargatu gordetakoa
Menu/Modifiers,Modifiers,Aldagarriak
Menu/Arenas_ModifiersGoals,Modifiers & Goals ,Aldagarriak eta Helburuak
Menu/Options,Options,Aukerak
Menu/Outfits,Outfits,Janzkerak
Menu/Presets,Presets,Aurrezarpenak
Menu/Quit,Quit,Irten
Menu/OptionsInputs,Remapping,Botoiak esleitzea
Menu/MainMenu,Return to Main Menu,Itzuli menu nagusira
Menu/SkillTree,Skill Tree,Abilezia arbola
Menu/OptionsSound,Sound,Soinua
Menu/TrainingRoom,Training,Entrenamendua
Menu/OptionsGraphic,Video,Bideoa
PhotoMode/AI,A.I.,A.A.
PhotoMode/All,All,Guztia
PhotoMode/Aperture,Aperture,Irekiera
PhotoMode/ApplySettings,Apply Settings,Aplikatu ezarpenak
PhotoMode/AspectRatio,Aspect Ratio,Itxura ratioa
PhotoMode/InputBack,Back,Atzera
PhotoMode/BottomLeft,Bottom Left,Behean ezkerrean
PhotoMode/BottomRight,Bottom Right,Behean eskuinean
PhotoMode/InputBrowse,Browse Settings,Ikusi Ezarpenak
PhotoMode/CameraSettings,Camera,Kamera
PhotoMode/FocusNohit,"Can't focus on this","Ezin da hau fokatu"
PhotoMode/CharacterSettings,Character,Pertsonaia
PhotoMode/CloseSettings,Close Settings,Itxi ezarpenak
PhotoMode/CollisionDetected,Collision detected,Talka detektatuta
PhotoMode/ColorGrading,Color Grading,Kolore Sailkapena
PhotoMode/SavePresetFailed,"Couldn't save preset","Ezin izan dau aurrezarpena gorde"
PhotoMode/Photomode_Description,Create a custom screenshot,Sortu pertsonalizatutako pantaila-argazkia
PhotoMode/Disabled,Disabled,Desgaituta
PhotoMode/AskOverwritePreset,Do you want to overwrite this preset?,Aurrezarpen hau gainidatzi nahi duzu?
PhotoMode/Dot,Dot,Puntua
PhotoMode/Enabled,Enabled,Gaituta
PhotoMode/Exposure,Exposure,Esposizioa
PhotoMode/FilterWeight,Filter Weight,Filtroaren pisua
