LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:1ae06c,nahiko merkeak izan beharko lukete,they should be pretty cheap,,Original,RhinoInClub
line:b884a1,itzul zaitez erositakoan!,come back when you've bought one!,,Original,RhinoInClub
line:cd696e,"beraz, hasteko","so, to get started",If you do have a feather...,Original,RhinoTut
line:d83ef3,proba ezazu <color=red>pareta motz</color> hau eskalatzen,you can try climbing this <color=red>short wall</color> here,,Original,RhinoTut
line:869a9d,jar zaitez <color=red>paretaren kontra</color> eta <color=red>eutsi {{JumpButton}},just <color=red>push against the wall</color> and <color=red>hold {{JumpButton}},,Original,RhinoTut
line:514aa4,hurrengo handi bat igotzen saiatu!,try climbing up the big one next!,,Original,RhinoTut
line:56818a,agian beste plataformatik\nsalto egin beharko duzu,you might need to jump\nfrom the other platform,,Original,RhinoTut
line:db5c24,hemengo <color=red>pareta motz</color> hau eskalatzen proba dezakezu!,try climbing the <color=red>short wall</color> here!,,Original,RhinoTut
line:c4615f,jar zaitez <color=red>paretaren kontra</color> eta <color=red>eutsi {{JumpButton}},just <color=red>push against the wall</color> and <color=red>hold {{JumpButton}},,Original,RhinoTut
line:1ffe75,ederra!,nice one!,After doing the small climbing wall.,Original,ClimbWall1Start
line:7fe2ae,DEMONTRE,WHATEVER,,ClimbSquirrel,ClimbWall1Start
line:b36522,...,...,,Original,ClimbWall1Start
line:6bfb52,igoera hori erraza da,that climb is easy,,ClimbSquirrel,ClimbWall1Start
line:1d4aeb,benetako pro-ak handian dabiltza,real pros use the big wall,,ClimbSquirrel,ClimbWall1Start
line:067362,"hala, eskalada ona!","woah, good climbing!",After climbing the big wall.,Original,ClimbWall2Start
line:adcee5,eh ongi egon da,eh it was alright,,ClimbSquirrel,ClimbWall2Start
line:92f199,zera,so,,Original,ClimbWall2Start
line:e4504b,badakit hegan egin dezakezula,i know you can fly and all,,Original,ClimbWall2Start
line:2db8d4,baina zure <color=red>indarrak gehiago iraungo du</color>\nlekuak eskalatzen badituzu,but your <color=red>stamina will last longer</color>\nif you climb places instead,,Original,ClimbWall2Start
line:3963cb,gogoan izan beharreko zerbait,just something to keep in mind,,Original,ClimbWall2Start
line:9d5f6b,bikain,cool,,Player,ClimbWall2Start
line:de1b34,orduan zer da hurrengoa?,so what's next?,,Player,ClimbWall2Start
line:10be3d,BELATZ TONTORRERA!,TO HAWK PEAK!,,ClimbSquirrel,ClimbWall2Start
line:7a4c15,oh ongi,oh ok,,Player,ClimbWall2Start
line:862787,oraindik berotu beharra dut,i still need to warm up myself,,Original,ClimbWall2Start
line:7c9442,baina hor goian ikusiko zaitut?,but i'll see ya up there?,,Original,ClimbWall2Start
line:b2c223,ados!,alright!,,Player,ClimbWall2Start
line:3395b7,ehh,uhh,If you fly to the top instead of climbing...,Original,FlyWall1Start
line:7d2364,badakit hegan egin dezakezula,i know you can fly and all,,Original,FlyWall1Start
line:d53273,baina hau eskalada kluba da.,but this is the climbing club,,Original,FlyWall1Start
line:677918,bai!,yeah!,,ClimbSquirrel,FlyWall1Start
line:0cb735,ESKALADA kluba!,the CLIMBING club!,,ClimbSquirrel,FlyWall1Start
line:1000df,...,...,,Original,FlyWall1Start
line:e3d719,nolanahi ere,anyway,,Original,FlyWall1Start
line:ed61f7,saiatuko al zara\nzinateke eskalatzen?,could you try climbing\nup there instead?,,Original,FlyWall1Start
line:ec75d1,han goian hegan egitea aparta da,flying up there is cool,If you do it again...,Original,FlyWall2Start
line:cc8125,baina,but,,Original,FlyWall2Start
line:ae24d2,hau eskaladari buruzko klub bat da...,this is a club about climbing...,,Original,FlyWall2Start
line:7a5fee,bai!,yeah!,,ClimbSquirrel,FlyWall2Start
line:c60dfd,badirudi pixka bat\nharro zabiltzala,it kinda seems like\nyou're just showing off,,ClimbSquirrel,FlyWall2Start
line:486524,"ez, ez da hala!","no, i'm not!",,Player,FlyWall2Start
line:1acd7e,kontua da,i just,,Player,FlyWall2Start
line:d22a9a,hegan egitea gustatzen zaidala,like to fly places i guess,,Player,FlyWall2Start
line:c63312,saiatu eskalatzen!,give climbing a try!,,Original,FlyWall2Start
line:65c4e9,hori ere dibertigarria da,it's fun too,,Original,FlyWall2Start
line:61f2b9,eh,uh,If you talk to the Rhino again after the tutorial.,Original,RhinoTalk
line:198b54,sentitzen dut tim-ena,sorry about tim,,Original,RhinoTalk
line:43219b,ez da pertsonala,it's not personal,,Original,RhinoTalk
line:c08537,gaur ernegatuta dago,he's just cranky today,,Original,RhinoTalk
line:6afb4f,ONGI NAGO!,I'M FINE!,,ClimbSquirrel,RhinoTalk
line:e8b063,pozten gara bat egin duzulako!,we're really glad you joined!,,Original,RhinoTalk
line:823b1b,eh,uh,,Player,RhinoTalk
line:694ad1,eskerrik asko!,thanks!,,Player,RhinoTalk
line:f1bb42,"orduan, zergatik da erretxina?",so why is he cranky?,If you talk again.,Player,RhinoTalk
line:669fe9,eh,uh,,Original,RhinoTalk
line:3cc537,egia esan,actually,,Original,RhinoTalk
line:a7c663,beti da apur bat haserrekorra,he's always a little bit cranky,,Original,RhinoTalk
line:531d58,"ENTZUN ZAITZAKET, BADAKIZU!?","I CAN HEAR YOU, YOU KNOW!?",,ClimbSquirrel,RhinoTalk
line:52176b,lanpetuta nago,i'm busy,If you talk to the squirrel.,Original,SquirrelStart
line:0a065a,eskalatzeko sekretua jakin nahi duzu?,want know the secret to climbing?,"If you talk to the squirrel, after joing the club.",Original,SquirrelStart
line:9e8880,noski,sure,,Player,SquirrelStart
line:22ebd2,eskalatu etengabe,climb climb all the time,,Original,SquirrelStart
line:5e38c0,bikain,neat,,Player,SquirrelStart
line:ef2eec,pareta handia proba dezakezu,you can try out the big wall,,Player,SquirrelStart
line:b8855d,behin horma laburra menderatuta,once you master the short wall,,Player,SquirrelStart
line:732b78,"pareta handiarekin\narazoak badituzu,","if you're having trouble\nwith the big wall,",,Player,SquirrelStart
line:a36443,ikusi nire teknika,just watch my technique,,Player,SquirrelStart
line:882439,URTEETAN zehar asko\nfindu dut,it's highly refined from\nYEARS of climbing,,Player,SquirrelStart
line:2fe8f3,pentsatzen dut\nBelatz Tontor-en elkartuko garela,i guess i'll see\nyou at Hawk Peak,,Player,SquirrelStart
line:19fd90,hala uste dut!,i guess so!,,Player,SquirrelStart
line:e14dc0,ez dut gezurrik esango,i'm not gonna lie,,Original,SquirrelStart
line:e4ccc6,igoera gogorra izango da,it'll be a tough climb,,Original,SquirrelStart
line:69f05d,"tira, badakizu zer esaten duten","well, you know what they say",,Player,SquirrelStart
line:67aad7,zer?,what?,,Original,SquirrelStart
line:f0fea7,eskalatu etengabe,climb climb all the time,,Player,SquirrelStart
line:8291ec,eh,heh,,Original,SquirrelStart
line:0bf099,izango da,i guess so,,Original,SquirrelStart
line:4a8b2b,"<sprite name=""LeftArrow"" tint=1> Belatz Tontor Irlara Itzuli","<sprite name=""LeftArrow"" tint=1> Back To Hawk Peak Island",,Original,ToSecretIslandStart
line:14872b,ai ene!,oh hey!,When you meet the climbers again later in the game.,Original,RhinoClimbStart
line:2434ce,eh,uh,,Original,RhinoClimbStart
line:6308ee,eskalatzearena benetan\nongi zureganatu duzula dirudi!,it seems like you've really\ngotten the hang of climbing!,,Original,RhinoClimbStart
line:6fa087,bai!,yeah!,,Player,RhinoClimbStart
line:731080,AIZUE EHH,HEY UHH,,TimScared,RhinoClimbStart
line:122814,HMM,UMM,,TimScared,RhinoClimbStart
line:ec820f,NIK USTE,I THINK,,TimScared,RhinoClimbStart
line:e53dfc,TRABATUTA NAGOELA,I'M STUCK,,TimScared,RhinoClimbStart
line:a36c64,tim!,tim!,,Original,RhinoClimbStart
line:1e459c,OSO ALTU DAGO,IT'S TOO HIGH,,TimScared,RhinoClimbStart
line:7d3730,ZER EGIN DUT,WHAT HAVE I DONE,,TimScared,RhinoClimbStart
line:b09cc0,EZIN DUT HAU EGIN,I CAN'T DO THIS,,TimScared,RhinoClimbStart
line:44af6e,TIM!,TIM!,,Original,RhinoClimbStart
line:7963cc,hartu arnasa sakon,take a deep breath,,Original,RhinoClimbStart
line:5c0d67,saiatu lasai egoten,try and remain calm,,Original,RhinoClimbStart
line:705993,primeran ari zara,you're doing great,,Original,RhinoClimbStart
line:27857c,eta BADAKIZU hau jasan dezakezula,and you KNOW you can handle this,,Original,RhinoClimbStart
line:257951,AHAL DUT?,CAN I?,,TimScared,RhinoClimbStart
line:bc94be,ZERTAN ARI NAIZ!?,WHAT AM I DOING!?,,TimScared,RhinoClimbStart
line:e2fbae,jarri arreta hurrengo urratsean!,just focus on the next step!,,Original,RhinoClimbStart
line:0dadb4,LORTU duzu!,you've GOT this!,,Original,RhinoClimbStart
line:f29970,LORTU DUT?,I'VE GOT THIS?,,TimScared,RhinoClimbStart
line:be8e75,LORTU DUT,I'VE GOT THIS,,TimScared,RhinoClimbStart
line:91671a,eh,uh,If you talk to them again.,TimScared,RhinoClimbStart
line:1338a8,honek luze joko du,this might take a while,,TimScared,RhinoClimbStart
line:a687a6,gero harrapatuko zaitugu,we'll catch up with you later,,TimScared,RhinoClimbStart
line:89ad8e,ONGI dagoela ziurtatuko dut!,i'll make sure he's OK!,,TimScared,RhinoClimbStart
line:03e39c,gailurrera iritsi zara?,did you make it to the top?,If you talk to your Aunt after reaching the top.,Original,AuntFinishedBody
line:184abe,bai!,yeah!,,Player,AuntFinishedBody
line:019ffa,oso polita izan da,it was really nice,,Player,AuntFinishedBody
line:00bc9b,ulertzen dut zergatik gustatzen zaizun hainbeste,i can see why you like it so much,,Player,AuntFinishedBody
line:e40dfc,nahiz eta,though,,Player,AuntFinishedBody
line:30d49e,"ez da bereziki ""ibilaldi labur"" bat izan","it wasn't exactly a ""short hike""",,Player,AuntFinishedBody
line:5d3b37,oso nekatuta nago,i'm really tired,,Player,AuntFinishedBody
line:3e962c,karkar,haha,,Original,AuntFinishedBody
line:2de29d,tira,well,,Original,AuntFinishedBody
line:a6fd6c,beharbada pixko bat\nleundu dut zuri kontatzerakoan,maybe that was a bit\nof an understatement!,,Original,AuntFinishedBody
line:2ee7f9,pixko bat besterik ez!!,only a bit!!,,Player,AuntFinishedBody
line:afdb51,oh,oh,"If you talk to your Aunt after reaching the top, again.",Player,AuntFinalDialogue
line:4c10ab,ia ahaztu zait,i almost forgot,,Player,AuntFinalDialogue
line:02acdc,amaren partetik goraintziak,mom says hi,,Player,AuntFinalDialogue
line:d34760,eta...,and...,,Player,AuntFinalDialogue
line:cfbf14,dena ongi zegoen,everything was ok,,Player,AuntFinalDialogue
line:851ea7,zoragarria da hori entzutea,that's great to hear,,Original,AuntFinalDialogue
line:0aed09,zure ama txori gogorra da,your mom is a tough bird,,Original,AuntFinalDialogue
line:7f4c32,banekien ongi egongo zela,i knew she'd be alright,,Original,AuntFinalDialogue
line:d54e22,pozten naiz etorri izanaz,i'm really glad i came,,Player,AuntFinalDialogue
line:67e9f4,polita izan da,it's been nice,,Player,AuntFinalDialogue
line:88bf5f,pozten naiz zu hemen egoteaz,i'm glad you're here,,Original,AuntFinalDialogue
line:f996c9,nahi duzunean bisita gaitzakezu berriro!,you can visit again anytime!,,Original,AuntFinalDialogue
line:40255a,kaixo!,hey!,,Player,Artist1Start
line:cb8556,zer ari zara margotzen?,whatcha painting?,,Player,Artist1Start
line:c5fd2d,oh,oh...,,Original,Artist1Start
line:28f4eb,ezin duzu asmatu?,you can't tell?,,Original,Artist1Start
line:3cdd76,hm,um,,Original,Artist1Start
line:21edbb,itsasertza izan behar luke,it's supposed to be the coastline,,Original,Artist1Start
line:65a659,hala ere,though,,Original,Artist1Start
line:d1a1d3,saiatzen ari naiz itxura...,i'm trying to go for a more...,,Original,Artist1Start
line:5c67df,...abstraktuago bat ematen,...abstract look,,Original,Artist1Start
line:cc88da,ah,ah,,Player,Artist1Start
line:887a86,uste dut orain ikus dezakedala,i think i can see it now,,Player,Artist1Start
line:e89e72,oraindik lanean ari naiz!,it's still a work-in-progress!,,Original,Artist1Start
line:ccf33e,baina ez dakit nora\ndoan gustatzen ari ote zaidan,but i don't know if i\nlike where it's going,,Original,Artist1Start
line:a1cc69,uste dut laster basobeltz basoko\nitsasargira hurbilduko naizela,i think i'm gonna head over to the\nblackwood forest lighthouse soon,,Original,Artist1Start
line:1d8901,oraindik...,i'm still...,,Original,Artist1Start
line:992933,...inspirazio egokia\naurkitu nahian nabil,...trying to find the\nright inspiration,,Original,Artist1Start
line:7fc822,beraz,so,If you talk to them again.,Player,Artist1Start
line:e77436,hondartza horko orban\nhaundi horia da?,the beach is that big\nyellow smudge there?,,Player,Artist1Start
line:3acd9f,nik...,i...,,Original,Artist1Start
line:2e2ac9,hala uste al duzu?,think so?,,Original,Artist1Start
line:c95c26,gehiago da\nhondartzako giroa,it's more about the\nmood of the beach,,Original,Artist1Start
line:f89d83,hondartza bera baino,than the beach itself,,Original,Artist1Start
line:759dff,ooh,ooh,,Player,Artist1Start
line:708412,ok,ok,,Player,Artist1Start
line:e04ed1,koadro honek atsedena\nbehar duela uste dut,i think i'm gonna put\na pin in this one,If you talk to them again.,Player,Artist1Start
line:3a6654,espero dut itsasargian\nzorte hobea izatea...,hopefully i'll have better\nluck at the lighthouse...,,Player,Artist1Start
line:22da5c,zu zara berriro!,"hey, it's you again!",,Original,Artist2Start
line:396fcd,baiba!,yup!,,Player,Artist2Start
line:867a10,betiko ni berriz ere!,classic me again!!,,Player,Artist2Start
line:93ec75,beraz,so,,Original,Artist2Start
line:d13984,zer iritzi duzu\nhoni buruz?,what do you think\nabout this so far?,,Original,Artist2Start
line:21c39a,...,...,,Player,Artist2Start
line:7b243c,uuuaau,woahh,,Player,Artist2Start
line:1eb3f4,hau OSO ona da!,this is REALLY good!,,Player,Artist2Start
line:c17a9f,zera...,it's like...,,Player,Artist2Start
line:353744,benetako bizitza baino hobea!,better than real life!,,Player,Artist2Start
line:1e10ce,ongi karkar,haha well,,Original,Artist2Start
line:07dfb2,ez dut uste benetako\nbizitzarekin lehiatu naitekeenik,i don't think i can\ncompete with real life,,Original,Artist2Start
line:205dc0,baina pozik nago egindakoarekin,but i am happy with it so far,,Original,Artist2Start
line:1ca871,...,...,,Original,Artist2Start
line:c83c44,ez dakit nire erakusketan\nlekurik izango duen,"i don't know if it will\nfit into my exhibit, though",,Original,Artist2Start
line:d55b99,gauza interesgarriago\nbat asmatu nahian nabil...,i'm trying to come up with\nsomething more interesting...,,Original,Artist2Start
line:d28019,ibaietako bati iturriraino\njarraituko diot,i'm gonna follow one of the\nrivers up to its source,,Original,Artist2Start
line:e35277,ikuspegi horretatik egindako\nkoadro baterako ideia bat dut,i have an idea for a painting\nfrom that perspective,,Original,Artist2Start
line:c39625,zein ibairi jarraituko diozu?,what river are you gonna follow?,If you talk to them again.,Player,Artist2Start
line:1a0e69,"mediaren mendebaldean\ndagoenari, segur aski",probably the one on\nthe west side of the mountain,,Original,Artist2Start
line:065421,altuago dago,it's higher up,,Original,Artist2Start
line:2df2aa,hmm,hmm,,Original,Artist3Start
line:6795a5,margolan hau ez dago ongi,this painting isn't working,,Original,Artist3Start
line:71c3d6,zer?,what?,,Player,Artist3Start
line:ff8410,gustatzen zait!,i like it!,,Player,Artist3Start
line:edd9eb,eskerrik asko,thanks,,Original,Artist3Start
line:2d1c54,parke hau berezia da niretzat,this park is special to me,,Original,Artist3Start
line:5a9496,baina,but,,Original,Artist3Start
line:303aa2,ez dut uste inor txundituko\ndudanik lan honekin,i don't think i'm going to\nimpress anyone with these,,Original,Artist3Start
line:4787d7,aizu!,hey!,,Player,Artist3Start
line:55e756,NI txundituta nago!,I'M impressed!,,Player,Artist3Start
line:55791a,"zera,","i mean, like",,Original,Artist3Start
line:48a619,edonorengan zirrara sortzen du,leave an impression on anyone,,Original,Artist3Start
line:027722,...,...,,Original,Artist3Start
line:ff135f,jendeari erakutsi behar diot...,i have to show people that i'm...,,Original,Artist3Start
line:2c368b,merezi duen zerbait lortzen ari naizela,achieving something worthwhile,,Original,Artist3Start
line:4b27c2,"adibidez,","like,",,Original,Artist3Start
line:c87b69,akademikoki,academically,,Original,Artist3Start
line:fb4f56,hmm,hmm,,Player,Artist3Start
line:66b6eb,entzun dut,i heard,,Original,Artist3Start
line:6d7a36,hilerri bat dagoela\nmendiaren itzalean,there's a graveyard in the\nshadow of the mountain,,Original,Artist3Start
line:ae3f49,hurrengoan saiatuko naiz,i'm gonna try that next,,Original,Artist3Start
line:e051ca,zergatik hilerria?,why the graveyard?,If you talk to them again.,Player,Artist3Start
line:e851bc,ez nago ziur,i'm not sure,,Original,Artist3Start
line:7b1864,beste zerbait\nprobatu nahi dut,i just wanna try\nsomething different,,Original,Artist3Start
line:77e86f,zu al zara...,are you...,,Player,Artist4Start
line:c71675,euripean margotzen?,painting in the rain?,,Player,Artist4Start
line:1e252d,baiba,yup,,Original,Artist4Start
line:65ee85,posible al da?,is that possible?,,Player,Artist4Start
line:f4008d,saiatzen ari naiz!,i'm trying!,,Original,Artist4Start
line:261d69,ez dut denbora askorik,i don't have a lot of time,,Original,Artist4Start
line:924b88,erakusketa datorren astean da!,the exhibition is next week!,,Original,Artist4Start
line:aceded,oh,oh,,Player,Artist4Start
line:c64067,ok,okay,,Player,Artist4Start
line:341232,orain arte ez dut\nezer ere lortu...,nothing has been\nworking so far...,,Original,Artist4Start
line:f4e7b1,azkenean hirian nire\nlana erakustera gonbidatu ninduten,i finally got invited to\nshow my work in the city,,Original,Artist4Start
line:d1da28,baina denak ari dira lan\ngaraikide ikaragarriak egiten,but everyone there is doing\namazing contemporary work,,Original,Artist4Start
